Codice,Descrizione,Provincia,DataFineVal
403013615,PARRAVICINO,CO,31/12/1983 00:00:00
410054511,PASCELUPO,PG,31/12/1983 00:00:00
406030549,PASIANO DI PORDENONE,UD,29/02/1968 00:00:00
403019582,PASSARERA,CR,31/12/1983 00:00:00
401005504,PASSERANO,AT,31/12/1983 00:00:00
403015625,PASSIRANA MILANESE,MI,31/12/1983 00:00:00
415062506,PASTENE,BN,31/12/1983 00:00:00
403015626,PASTURAGO,MI,31/12/1983 00:00:00
403013722,PASTURO,CO,05/03/1992 00:00:00
411042502,PATERNO D'ANCONA,AN,31/12/1983 00:00:00
404022589,PATONE,TN,31/12/1983 00:00:00
411044512,PATRIGNONE,AP,31/12/1983 00:00:00
420092557,PAU,CA,15/07/1974 00:00:00
450501530,PAUGNANO,PL,03/04/1977 00:00:00
420092558,PAULILATINO,CA,15/07/1974 00:00:00
401006523,PAVONE D'ALESSANDRIA,AL,31/12/1983 00:00:00
418078095,PEDACE,CS,04/05/2017 00:00:00
401001547,PEDANEA,TO,31/12/1983 00:00:00
411044057,PEDASO,AP,11/07/2009 00:00:00
418080510,PEDAVOLI,RC,31/12/1983 00:00:00
404022590,PEDERZANO,TN,31/12/1983 00:00:00
403015627,PEDRIANO,MI,31/12/1983 00:00:00
418080511,PELLARO,RC,31/12/1983 00:00:00
409048505,PELLEGRINO DA CAREGGI,FI,31/12/1983 00:00:00
405027508,PELLESTRINA,VE,08/10/1923 00:00:00
403013179,PELLIO INTELVI,CO,31/12/2016 00:00:00
411141042,PENNABILLI,PU,14/08/2009 00:00:00
411041042,PENNABILLI,PS,31/12/1998 00:00:00
403013616,PENZANO,CO,31/12/1983 00:00:00
403097066,PEREGO,LC,29/01/2015 00:00:00
403013723,PEREGO,CO,05/03/1992 00:00:00
403013724,PERLEDO,CO,05/03/1992 00:00:00
401004513,PERNO,CN,31/12/1983 00:00:00
404022591,PERRA,TN,31/12/1983 00:00:00
415062507,PERRILLO,BN,31/12/1983 00:00:00
403019583,PERSICO,CR,31/12/1983 00:00:00
404022592,PERSONE,TN,31/12/1983 00:00:00
406030515,PERTEOLE,UD,31/12/1983 00:00:00
407009521,PERTI,SV,31/12/1983 00:00:00
403013725,PESCATE,CO,05/03/1992 00:00:00
414070531,PESCHE,CB,02/03/1970 00:00:00
403017569,PESCHIERA MARAGLIO,BS,31/12/1983 00:00:00
414070532,PESCOLANCIANO,CB,02/03/1970 00:00:00
414070533,PESCOPENNATARO,CB,02/03/1970 00:00:00
403015628,PESSANO,MI,31/12/1983 00:00:00
403013617,PESSINA VALSASSINA,CO,31/12/1983 00:00:00
418079548,PETILIA POLICASTRO,CZ,05/03/1992 00:00:00
411044058,PETRITOLI,AP,11/07/2009 00:00:00
401002569,PETTINENGO,VC,05/03/1992 00:00:00
414070534,PETTORANELLO DEL MOLISE,CB,02/03/1970 00:00:00
403012574,PEVERANZA,VA,31/12/1983 00:00:00
403015629,PEZZOLO DE' CODAZZI,MI,31/12/1983 00:00:00
403015630,PEZZOLO DI TAVAZZANO,MI,31/12/1983 00:00:00
403017570,PEZZORO,BS,31/12/1983 00:00:00
411141046,PIAGGE,PU,31/12/2016 00:00:00
411041046,PIAGGE,PS,31/12/1998 00:00:00
415065506,PIAGGINE SOPRANE,SA,31/12/1983 00:00:00
403017571,PIAN D'ARTOGNE,BS,31/12/1983 00:00:00
409051029,PIAN DI SCO,AR,31/12/2013 00:00:00
403016550,PIAN GAIANO,BG,31/12/1983 00:00:00
407008528,PIANAVIA,IM,31/12/1983 00:00:00
401002523,PIANCERI,VC,31/12/1983 00:00:00
401003579,PIANE SESIA,NO,31/12/1983 00:00:00
407008529,PIANI,IM,31/12/1983 00:00:00
404022593,PIANO,TN,31/12/1983 00:00:00
403013618,PIANO PORLEZZA,CO,31/12/1983 00:00:00
415063504,PIANURA,NA,31/12/1983 00:00:00
401002570,PIATTO,VC,05/03/1992 00:00:00
405026504,PIAVON,TV,31/12/1983 00:00:00
403013619,PIAZZA SANTO STEFANO,CO,31/12/1983 00:00:00
401001548,PIAZZO,TO,31/12/1983 00:00:00
403016551,PIAZZO ALTO,BG,31/12/1983 00:00:00
403016552,PIAZZO BASSO,BG,31/12/1983 00:00:00
401002571,PIEDICAVALLO,VC,05/03/1992 00:00:00
410055509,PIEDILUCO,TR,31/12/1983 00:00:00
406031564,PIEDIMONTE DEL CALVARIO,GO,31/12/1983 00:00:00
401003665,PIEDIMULERA,NO,29/04/1992 00:00:00
410054507,PIEDIPATERNO SUL NERA,PG,31/12/1983 00:00:00
403018554,PIETRA GAVINA,PV,31/12/1983 00:00:00
414070535,PIETRABBONDANTE,CB,02/03/1970 00:00:00
405025038,PIEVE D'ALPAGO,BL,22/02/2016 00:00:00
403019584,PIEVE DELMONA,CR,31/12/1983 00:00:00
404022140,PIEVE DI BONO,TN,31/12/2015 00:00:00
404022141,PIEVE DI LEDRO,TN,31/12/2009 00:00:00
403015743,PIEVE FISSIRAGA,MI,05/03/1992 00:00:00
403019585,PIEVE SAN MAURIZIO,CR,31/12/1983 00:00:00
403019586,PIEVE TERZAGNI,CR,31/12/1983 00:00:00
401003666,PIEVE VERGONTE,NO,29/04/1992 00:00:00
411043037,PIEVEBOVIGLIANA,MC,31/12/2016 00:00:00
404022594,PILCANTE,TN,31/12/1983 00:00:00
403017572,PILZONE,BS,31/12/1983 00:00:00
450501531,PINGUENTE,PL,15/09/1947 00:00:00
403012112,PINO SULLA SPONDA DEL LAGO MAGGIORE,VA,03/02/2014 00:00:00
403015631,PINZANO,MI,31/12/1983 00:00:00
406030550,PINZANO AL TAGLIAMENTO,UD,29/02/1968 00:00:00
408034505,PIONE,PR,31/12/1983 00:00:00
450501532,PIRANO,PL,03/04/1977 00:00:00
420092503,PIRRI,CA,31/12/1983 00:00:00
415063505,PISCINOLA,NA,31/12/1983 00:00:00
418079503,PISCOPIO,CZ,31/12/1983 00:00:00
450501533,PISINO,PL,15/09/1947 00:00:00
403018555,PISSARELLO,PV,31/12/1983 00:00:00
401002572,PISTOLESA,VC,05/03/1992 00:00:00
401096045,PISTOLESA,BI,31/12/1998 00:00:00
409047015,PITEGLIO,PT,31/12/2016 00:00:00
418079549,PIZZO,CZ,05/03/1992 00:00:00
403018556,PIZZOCORNO,PV,31/12/1983 00:00:00
403015632,PIZZOLANO,MI,31/12/1983 00:00:00
414070536,PIZZONE,CB,02/03/1970 00:00:00
418079550,PIZZONI,CZ,05/03/1992 00:00:00
406031565,PLANINA,GO,15/09/1947 00:00:00
404021563,PLANOL,BZ,31/12/1983 00:00:00
404021564,PLATA,BZ,31/12/1983 00:00:00
406031566,PLEZZO,GO,15/09/1947 00:00:00
406031567,PLISCOVIZZA DELLA MADONNA,GO,15/09/1947 00:00:00
406031568,POCRAI DEL PERO,GO,15/09/1947 00:00:00
418080512,PODARGONI,RC,31/12/1983 00:00:00
406031569,PODRAGA,GO,15/09/1947 00:00:00
407008530,POGGI,IM,31/12/1983 00:00:00
409048512,POGGIO A CAIANO,FI,26/03/1992 00:00:00
408099012,POGGIO BERNI,RN,31/12/2013 00:00:00
408040517,POGGIO BERNI,FO,15/04/1992 00:00:00
412057505,POGGIO FIDONI,RI,31/12/1983 00:00:00
414070537,POGGIO SANNITA,CB,02/03/1970 00:00:00
404022677,POIA,TN,31/12/1983 00:00:00
450501534,POLA,PL,15/09/1947 00:00:00
406030551,POLCENIGO,UD,29/02/1968 00:00:00
403019587,POLENGO,CR,31/12/1983 00:00:00
408034029,POLESINE PARMENSE,PR,31/12/2015 00:00:00
418079551,POLIA,CZ,05/03/1992 00:00:00
401002573,POLLONE,VC,05/03/1992 00:00:00
403018557,POMETO,PV,31/12/1983 00:00:00
420092559,POMPU,CA,15/07/1974 00:00:00
403017573,PONCARALE FLERO,BS,31/12/1983 00:00:00
401002574,PONDERANO,VC,05/03/1992 00:00:00
403017574,PONTAGNA,BS,31/12/1983 00:00:00
403013620,PONTE,CO,31/12/1983 00:00:00
403018558,PONTE CARATE,PV,31/12/1983 00:00:00
403016553,PONTE DI NOSSA,BG,31/12/1983 00:00:00
406030516,PONTEBBA NOVA,UD,31/12/1983 00:00:00
407010515,PONTEDECIMO,GE,31/12/1983 00:00:00
403015633,PONTESESTO,MI,31/12/1983 00:00:00
415063506,PONTICELLI,NA,31/12/1983 00:00:00
403019588,PONTIROLO CAPREDONI,CR,31/12/1983 00:00:00
411044059,PONZANO DI FERMO,AP,11/07/2009 00:00:00
403013621,PONZATE,CO,31/12/1983 00:00:00
404022595,POR,TN,31/12/1983 00:00:00
411044513,PORCHIA,AP,31/12/1983 00:00:00
410055510,PORCHIANO DEL MONTE,TR,31/12/1983 00:00:00
411044514,PORCHIANO DELL'ASCENSIONE,AP,31/12/1983 00:00:00
406030552,PORCIA,UD,29/02/1968 00:00:00
406030553,PORDENONE,UD,29/02/1968 00:00:00
408037049,PORRETTA TERME,BO,31/12/2015 00:00:00
409047502,PORTA AL BORGO,PT,31/12/1983 00:00:00
409047503,PORTA CARRATICA,PT,31/12/1983 00:00:00
409048506,PORTA LUCCHESE,FI,31/12/1983 00:00:00
403019589,PORTA OMBRIANO,CR,31/12/1983 00:00:00
409048507,PORTA SAN MARCO,FI,31/12/1983 00:00:00
410055511,PORTARIA,TR,31/12/1983 00:00:00
403017575,PORTESE,BS,31/12/1983 00:00:00
407010509,PORTIO,GE,31/12/1983 00:00:00
411043501,PORTO CIVITANOVA,MC,31/12/1983 00:00:00
403015634,PORTO D'ADDA,MI,31/12/1983 00:00:00
407008531,PORTO MAURIZIO,IM,31/12/1983 00:00:00
411044060,PORTO SAN GIORGIO,AP,11/07/2009 00:00:00
411044061,PORTO SANT'ELPIDIO,AP,11/07/2009 00:00:00
450501535,PORTOLE,PL,15/09/1947 00:00:00
401002575,PORTULA,VC,05/03/1992 00:00:00
403017576,PORZANO,BS,31/12/1983 00:00:00
403016554,POSCANTE,BG,31/12/1983 00:00:00
412057506,POSTICCIOLA,RI,31/12/1983 00:00:00
406032520,POSTUMIA GROTTE,TS,15/09/1947 00:00:00
406032521,POVERIO,TS,15/09/1947 00:00:00
404022596,POVO,TN,31/12/1983 00:00:00
403019590,POZZAGLIO,CR,31/12/1983 00:00:00
414070538,POZZILLI,CB,02/03/1970 00:00:00
411041519,POZZO ALTO,PS,31/12/1983 00:00:00
403019591,POZZO BARONZIO,CR,31/12/1983 00:00:00
403018559,PRADO,PV,31/12/1983 00:00:00
401002576,PRALUNGO,VC,05/03/1992 00:00:00
403017577,PRANDAGLIO,BS,31/12/1983 00:00:00
404022146,PRASO,TN,31/12/2014 00:00:00
406030554,PRATA DI PORDENONE,UD,29/02/1968 00:00:00
404021565,PRATI,BZ,31/12/1983 00:00:00
409048513,PRATO,FI,26/03/1992 00:00:00
404021566,PRATO ALLA DRAVA,BZ,31/12/1983 00:00:00
403019592,PRATO MUZIO,CR,31/12/1983 00:00:00
409051032,PRATOVECCHIO,AR,31/12/2013 00:00:00
409051502,PRATOVECCHIO-STIA,AR,31/12/1983 00:00:00
406030555,PRAVISDOMINI,UD,29/02/1968 00:00:00
401002610,PRAY,VC,05/03/1992 00:00:00
404022597,PRE,TN,31/12/1983 00:00:00
403015635,PRECOTTO,MI,31/12/1983 00:00:00
408340032,PREDAPPIO,FO,15/03/1927 00:00:00
408240032,PREDAPPIO NUOVA,FO,24/03/1936 00:00:00
404022598,PREGASINA,TN,31/12/1983 00:00:00
404022599,PREGHENA,TN,31/12/1983 00:00:00
401003580,PREGLIA,NO,31/12/1983 00:00:00
403013726,PREMANA,CO,05/03/1992 00:00:00
401003667,PREMENO,NO,29/04/1992 00:00:00
403015636,PREMENUGO,MI,31/12/1983 00:00:00
403012575,PREMEZZO,VA,31/12/1983 00:00:00
401003668,PREMIA,NO,29/04/1992 00:00:00
404022600,PREMIONE,TN,31/12/1983 00:00:00
401003669,PREMOSELLO-CHIOVENDA,NO,29/04/1992 00:00:00
404022148,PREORE,TN,31/12/2015 00:00:00
401003581,PREQUARTERA,NO,31/12/1983 00:00:00
403017578,PRESEGNO,BS,31/12/1983 00:00:00
404022601,PRESSON,TN,31/12/1983 00:00:00
403017154,PRESTINE,BS,22/04/2016 00:00:00
401003582,PRESTINONE,NO,31/12/1983 00:00:00
413066506,PRETURO,AQ,31/12/1983 00:00:00
406031570,PREVACINA,GO,15/09/1947 00:00:00
404022149,PREZZO,TN,31/12/2015 00:00:00
401001549,PRIACCO,TO,31/12/1983 00:00:00
401004514,PRIERO-MONTEZEMOLO,CN,31/12/1983 00:00:00
403013727,PRIMALUNA,CO,05/03/1992 00:00:00
450500517,PRIMANO,FU,15/09/1947 00:00:00
401005505,PRIMEGLIO SCHIERANO,AT,31/12/1983 00:00:00
404022602,PRIMIERO,TN,31/12/1983 00:00:00
404022603,PRIO',TN,31/12/1983 00:00:00
403015637,PROSPIANO,MI,31/12/1983 00:00:00
403017579,PROVAGLIO SOPRA,BS,31/12/1983 00:00:00
403017580,PROVAGLIO SOTTO,BS,31/12/1983 00:00:00
403017581,PROVEZZE,BS,31/12/1983 00:00:00
405023514,PRUN,VR,31/12/1983 00:00:00
405025041,PUOS D'ALPAGO,BL,22/02/2016 00:00:00
403013622,PURIA,CO,31/12/1983 00:00:00
415064504,QUAGLIETTA,AV,31/12/1983 00:00:00
404021524,QUARAZZE,BZ,31/12/1983 00:00:00
401002577,QUAREGNA,VC,05/03/1992 00:00:00
401003583,QUARNA,NO,31/12/1983 00:00:00
401003670,QUARNA SOPRA,NO,29/04/1992 00:00:00
401003671,QUARNA SOTTO,NO,29/04/1992 00:00:00
401006524,QUARTI,AL,31/12/1983 00:00:00
403015638,QUARTIANO,MI,31/12/1983 00:00:00
401006525,QUARTO ASTESE,AL,31/12/1983 00:00:00
403015639,QUARTO CAGNINO,MI,31/12/1983 00:00:00
407010517,QUARTO DEI MILLE,GE,31/12/1983 00:00:00
405025042,QUERO,BL,27/12/2013 00:00:00
404022604,QUETTA,TN,31/12/1983 00:00:00
407010518,QUINTO AL MARE,GE,31/12/1983 00:00:00
405023515,QUINTO DI VALPANTENA,VR,31/12/1983 00:00:00
403015640,QUINTO ROMANO,MI,31/12/1983 00:00:00
411044515,QUINTODECIMO,AP,31/12/1983 00:00:00
403015641,QUINTOSOLE,MI,31/12/1983 00:00:00
403017582,QUINZANELLO,BS,31/12/1983 00:00:00
403012576,QUINZANO SAN PIETRO,VA,31/12/1983 00:00:00
405023516,QUINZANO VERONESE,VR,31/12/1983 00:00:00
403019593,QUISTRO,CR,31/12/1983 00:00:00
401096052,QUITTENGO,BI,31/12/2015 00:00:00
401002578,QUITTENGO,VC,05/03/1992 00:00:00
406030517,RACCOLANA,UD,31/12/1983 00:00:00
418080513,RADICENA,RC,31/12/1983 00:00:00
403017583,RAFFA,BS,31/12/1983 00:00:00
409051503,RAGGIOLO,AR,31/12/1983 00:00:00
404022151,RAGOLI,TN,31/12/2015 00:00:00
419088501,RAGUSA IBLA,RG,31/12/1983 00:00:00
408035031,RAMISETO,RE,31/12/2015 00:00:00
405029511,RAMO DI PALO,RO,31/12/1983 00:00:00
403013623,RAMPONIO,CO,31/12/1983 00:00:00
403013194,RAMPONIO VERNA,CO,31/12/2016 00:00:00
403013624,RANCIO DI LECCO,CO,31/12/1983 00:00:00
404022678,RANGO,TN,31/12/1983 00:00:00
407009522,RANZI PIETRA,SV,31/12/1983 00:00:00
406031571,RANZIANO,GO,15/09/1947 00:00:00
404022605,RANZO,TN,31/12/1983 00:00:00
411044062,RAPAGNANO,AP,11/07/2009 00:00:00
404021568,RASUN DI SOPRA,BZ,31/12/1983 00:00:00
404021569,RASUN DI SOTTO,BZ,31/12/1983 00:00:00
404021872,RASUN VALDAORA,BZ,13/02/1955 00:00:00
450500518,RATECEVO IN MONTE,FU,15/09/1947 00:00:00
403013625,RAVELLINO,CO,31/12/1983 00:00:00
404022606,RAVINA,TN,31/12/1983 00:00:00
401003672,RE,NO,29/04/1992 00:00:00
403013626,REBBIO,CO,31/12/1983 00:00:00
420090504,REBECCU,SS,31/12/1983 00:00:00
403019594,RECORFANO,CR,31/12/1983 00:00:00
403016555,REDONA,BG,31/12/1983 00:00:00
403015642,REGINA FITTAREZZA,MI,31/12/1983 00:00:00
403017584,REMEDELLO SOPRA,BS,31/12/1983 00:00:00
403017585,REMEDELLO SOTTO,BS,31/12/1983 00:00:00
403015180,RENATE,MI,29/06/2009 00:00:00
403015643,RENATE VEDUGGIO,MI,31/12/1983 00:00:00
403015644,RESCALDA,MI,31/12/1983 00:00:00
404021570,RESIA,BZ,31/12/1983 00:00:00
415063514,RESINA,NA,30/03/1969 00:00:00
401001550,REVIGLIASCO TORINESE,TO,31/12/1983 00:00:00
405026505,REVINE,TV,31/12/1983 00:00:00
403013627,REZZONICO,CO,31/12/1983 00:00:00
402007503,RHEMES,AO,31/12/1983 00:00:00
418079552,RICADI,CZ,05/03/1992 00:00:00
408040518,RICCIONE,FO,15/04/1992 00:00:00
401001551,RICLARETTO,TO,31/12/1983 00:00:00
404021571,RIDANNA,BZ,31/12/1983 00:00:00
406031572,RIFEMBERGO,GO,15/09/1947 00:00:00
403016556,RIGOSA,BG,31/12/1983 00:00:00
408040519,RIMINI,FO,15/04/1992 00:00:00
404021572,RINA,BZ,31/12/1983 00:00:00
401005506,RINCO,AT,31/12/1983 00:00:00
420092560,RIOLA SARDO,CA,15/07/1974 00:00:00
404021573,RIOMOLINO,BZ,31/12/1983 00:00:00
414070539,RIONERO SANNITICO,CB,02/03/1970 00:00:00
403015645,RIOZZO,MI,31/12/1983 00:00:00
411044516,RIPABERARDA,AP,31/12/1983 00:00:00
403019595,RIPALTA NUOVA,CR,31/12/1983 00:00:00
403019596,RIPALTA VECCHIA,CR,31/12/1983 00:00:00
411042039,RIPE,AN,31/12/2013 00:00:00
404021567,RISCONE,BZ,31/12/1983 00:00:00
404021574,RIVA DI TURES,BZ,31/12/1983 00:00:00
407008532,RIVA SANTO STEFANO,IM,31/12/1983 00:00:00
403018122,RIVANAZZANO,PV,29/07/2009 00:00:00
401001552,RIVERA,TO,31/12/1983 00:00:00
403016557,RIVIERA D'ADDA,BG,22/01/1970 00:00:00
406030096,RIVIGNANO,UD,31/12/2013 00:00:00
403017586,RIVOLTELLA SUL GARDA,BS,31/12/1983 00:00:00
406030514,RIVOLTO,UD,31/12/1983 00:00:00
403015646,ROBBIANO,MI,31/12/1983 00:00:00
403013728,ROBBIATE,CO,05/03/1992 00:00:00
403015647,ROBECCHETTO,MI,31/12/1983 00:00:00
403015648,ROBECCO LODIGIANO,MI,31/12/1983 00:00:00
403016558,ROCCA DEL COLLE,BG,31/12/1983 00:00:00
418079553,ROCCA DI NETO,CZ,05/03/1992 00:00:00
401003584,ROCCA PIETRA,NO,31/12/1983 00:00:00
418079554,ROCCABERNARDA,CZ,05/03/1992 00:00:00
413068504,ROCCACARAMANICO,PE,31/12/1983 00:00:00
412060501,ROCCAGUGLIELMA,FR,31/12/1983 00:00:00
412056504,ROCCALVECCE,VT,31/12/1983 00:00:00
414070540,ROCCAMANDOLFI,CB,02/03/1970 00:00:00
401001553,ROCCAPIATTA,TO,31/12/1983 00:00:00
411044517,ROCCAREONILE,AP,31/12/1983 00:00:00
414070541,ROCCASICURA,CB,02/03/1970 00:00:00
401001554,ROCCHEMOLLES,TO,31/12/1983 00:00:00
414070542,ROCCHETTA A VOLTURNO,CB,02/03/1970 00:00:00
407009523,ROCCHETTA CAIRO,SV,31/12/1983 00:00:00
407009524,ROCCHETTA CENGIO,SV,31/12/1983 00:00:00
410054512,ROCCHETTE IN SABINA,PG,31/12/1983 00:00:00
406030518,RODDA,UD,31/12/1983 00:00:00
403017587,RODENGO,BS,31/12/1983 00:00:00
406032523,RODITTI,TS,15/09/1947 00:00:00
401001555,RODORETTO,TO,31/12/1983 00:00:00
403013729,ROGENO,CO,05/03/1992 00:00:00
403012577,ROGGIANO VALTRAVAGLIA,VA,31/12/1983 00:00:00
413066507,ROIO PIANO,AQ,31/12/1983 00:00:00
401001556,ROLLIERES,TO,31/12/1983 00:00:00
404022608,ROMAGNANO,TN,31/12/1983 00:00:00
403013628,ROMANO BRIANZA,CO,31/12/1983 00:00:00
406031573,ROMANS,GO,31/12/1983 00:00:00
404022609,ROMARZOLLO,TN,31/12/1983 00:00:00
418079555,ROMBIOLO,CZ,05/03/1992 00:00:00
403019597,ROMPREZZAGNO,CR,31/12/1983 00:00:00
403019598,RONCA DE' GOLFERANI,CR,31/12/1983 00:00:00
403019599,RONCADELLO D'ADDA,CR,31/12/1983 00:00:00
403015186,RONCELLO,MI,17/12/2009 00:00:00
403015649,RONCHETTO,MI,31/12/1983 00:00:00
404022679,RONCHI DI ALA,TN,31/12/1983 00:00:00
401002579,RONCO BIELLESE,VC,05/03/1992 00:00:00
403015187,RONCO BRIANTINO,MI,29/06/2009 00:00:00
404022610,RONCOGNO,TN,31/12/1983 00:00:00
404022158,RONCONE,TN,31/12/2015 00:00:00
403013629,RONGIO,CO,31/12/1983 00:00:00
406031574,RONZINA,GO,15/09/1947 00:00:00
404022611,RONZO,TN,30/12/1923 00:00:00
401002580,ROPPOLO,VC,05/03/1992 00:00:00
418080514,ROSALI,RC,31/12/1983 00:00:00
401002581,ROSAZZA,VC,05/03/1992 00:00:00
403016559,ROSCIATE,BG,31/12/1983 00:00:00
403015650,ROSERIO,MI,31/12/1983 00:00:00
401006526,ROSINGO,AL,31/12/1983 00:00:00
411042503,ROSORA MERGO,AN,31/12/1983 00:00:00
403016560,ROSSINO,BG,31/12/1983 00:00:00
403016561,ROTA DENTRO,BG,31/12/1983 00:00:00
403016562,ROTA FUORI,BG,31/12/1983 00:00:00
403015651,ROVAGNASCO,MI,31/12/1983 00:00:00
403097073,ROVAGNATE,LC,29/01/2015 00:00:00
403013730,ROVAGNATE,CO,05/03/1992 00:00:00
403012578,ROVATE,VA,31/12/1983 00:00:00
401003585,ROVEGRO,NO,31/12/1983 00:00:00
403013630,ROVENNA,CO,31/12/1983 00:00:00
404022612,ROVER CARBONARE,TN,31/12/1983 00:00:00
406030556,ROVEREDO IN PIANO,UD,29/02/1968 00:00:00
403019633,ROVERETO,CR,31/12/1983 00:00:00
408040503,ROVERSANO,FO,07/11/1925 00:00:00
403016563,ROVETTA CON FINO,BG,31/12/1983 00:00:00
409048508,ROVEZZANO,FI,31/12/1983 00:00:00
450501536,ROVIGNO D'ISTRIA,PL,15/09/1947 00:00:00
450501537,ROZZO,PL,15/09/1947 00:00:00
403019600,RUBBIANO,CR,31/12/1983 00:00:00
404022162,RUFFRE',TN,31/12/2004 00:00:00
403015652,RUGINELLO,MI,31/12/1983 00:00:00
420092561,RUINAS,CA,15/07/1974 00:00:00
401003586,RUMIANCA,NO,31/12/1983 00:00:00
403012579,RUNO,VA,31/12/1983 00:00:00
406032522,RUPINGRANDE,TS,31/12/1983 00:00:00
403016564,SABBIO BERGAMASCO,BG,31/12/1983 00:00:00
403013631,SABBIONCELLO,CO,31/12/1983 00:00:00
406031575,SABLE GRANDE,GO,15/09/1947 00:00:00
404022680,SACCO,TN,31/12/1983 00:00:00
403012580,SACCONAGO,VA,31/12/1983 00:00:00
406030557,SACILE,UD,29/02/1968 00:00:00
406031576,SAGA,GO,15/09/1947 00:00:00
403018560,SAGLIANO DI CRENNA,PV,31/12/1983 00:00:00
401002582,SAGLIANO MICCA,VC,05/03/1992 00:00:00
450500519,SAGORIA,FU,15/09/1947 00:00:00
405029512,SAGUEDO,RO,31/12/1983 00:00:00
403017588,SAIANO,BS,31/12/1983 00:00:00
403013632,SALA AL BARRO,CO,31/12/1983 00:00:00
401002583,SALA BIELLESE,VC,05/03/1992 00:00:00
401006527,SALABUE,AL,31/12/1983 00:00:00
406031577,SALCANO,GO,31/12/1983 00:00:00
401001557,SALE CANISCHIO,TO,31/12/1983 00:00:00
401001558,SALE CASTELNUOVO,TO,31/12/1983 00:00:00
401003587,SALECCHIO,NO,31/12/1983 00:00:00
403015744,SALERANO SUL LAMBRO,MI,05/03/1992 00:00:00
418080515,SALICE CALABRO,RC,31/12/1983 00:00:00
419083507,SALINA,ME,31/12/1983 00:00:00
406031578,SALONA D'ISONZO,GO,15/09/1947 00:00:00
411141050,SALTARA,PU,31/12/2016 00:00:00
411041050,SALTARA,PS,31/12/1998 00:00:00
401001559,SALTO,TO,31/12/1983 00:00:00
408040520,SALUDECIO,FO,15/04/1992 00:00:00
401002584,SALUSSOLA,VC,05/03/1992 00:00:00
405029513,SALVATERRA,RO,31/12/1983 00:00:00
406031579,SAMARIA,GO,15/09/1947 00:00:00
406031580,SAMBASSO,GO,15/09/1947 00:00:00
418080516,SAMBATELLO,RC,31/12/1983 00:00:00
418079504,SAMBIASE,CZ,31/12/1983 00:00:00
401004515,SAMBUCO PIETRAPORZIO,CN,31/12/1983 00:00:00
401003588,SAMBUGHETTO,NO,31/12/1983 00:00:00
418080517,SAMO DI CALABRIA,RC,31/12/1983 00:00:00
404022613,SAMOCLEVO,TN,31/12/1983 00:00:00
420092562,SAMUGHEO,CA,15/07/1974 00:00:00
415064505,SAN BARBATO,AV,31/12/1983 00:00:00
403017589,SAN BARTOLOMEO,BS,31/12/1983 00:00:00
403013633,SAN BARTOLOMEO AL BOSCO,CO,31/12/1983 00:00:00
401003589,SAN BARTOLOMEO VALMARA,NO,31/12/1983 00:00:00
403019601,SAN BERNARDINO,CR,31/12/1983 00:00:00
401003673,SAN BERNARDINO VERBANO,NO,29/04/1992 00:00:00
418079556,SAN CALOGERO,CZ,05/03/1992 00:00:00
401003590,SAN CARLO D'OSSOLA,NO,31/12/1983 00:00:00
408040521,SAN CLEMENTE,FO,15/04/1992 00:00:00
418079557,SAN COSTANTINO CALABRO,CZ,05/03/1992 00:00:00
403015653,SAN DAMIANO DI MONZA,MI,31/12/1983 00:00:00
406031581,SAN DANIELE DEL CARSO,GO,15/09/1947 00:00:00
408034506,SAN DONATO D'ENZA,PR,31/12/1983 00:00:00
404021575,SAN FELICE,BZ,01/09/1974 00:00:00
403017590,SAN FELICE DI SCOVOLO,BS,31/12/1983 00:00:00
416071045,SAN FERDINANDO DI PUGLIA,FG,26/07/2009 00:00:00
403015745,SAN FIORANO,MI,05/03/1992 00:00:00
407010520,SAN FRANCESCO D'ALBARO,GE,31/12/1983 00:00:00
407010521,SAN FRUTTUOSO,GE,31/12/1983 00:00:00
403016565,SAN GALLO,BG,31/12/1983 00:00:00
405024092,SAN GERMANO DEI BERICI,VI,16/02/2017 00:00:00
403016566,SAN GERVASIO D'ADDA,BG,31/12/1983 00:00:00
404022614,SAN GIACOMO,TN,31/12/1983 00:00:00
404021576,SAN GIACOMO,BZ,31/12/1983 00:00:00
406032524,SAN GIACOMO IN COLLE,TS,15/09/1947 00:00:00
401001560,SAN GILLIO TORINESE,TO,31/12/1983 00:00:00
404021577,SAN GIORGIO,BZ,31/12/1983 00:00:00
406030558,SAN GIORGIO DELLA RICHINVELDA,UD,29/02/1968 00:00:00
405026503,SAN GIORGIO DI LAGO,TV,31/12/1983 00:00:00
411141052,SAN GIORGIO DI PESARO,PU,31/12/2016 00:00:00
411041052,SAN GIORGIO DI PESARO,PS,31/12/1998 00:00:00
404021578,SAN GIOVANNI,BZ,31/12/1983 00:00:00
415063507,SAN GIOVANNI A TEDUCCIO,NA,31/12/1983 00:00:00
403013634,SAN GIOVANNI ALLA CASTAGNA,CO,31/12/1983 00:00:00
407010522,SAN GIOVANNI BATTISTA,GE,31/12/1983 00:00:00
409052029,SAN GIOVANNI D'ASSO,SI,31/12/2016 00:00:00
419087502,SAN GIOVANNI DI GALERNO,CT,31/12/1983 00:00:00
408040522,SAN GIOVANNI IN MARIGNANO,FO,15/04/1992 00:00:00
